073405003019,Hilst,40,392749.5253,5441586.0836
010625218081,Tremsbüttel,62,586661.52335,5955775.95265
095755522117,Dachsbach,75,624078.94,5500550.9619
034545401038,Neulehe,54,393911.27135,5873457.79925
010585864027,Brammer,58,550202.79355,6006181.69745
051580028028,Ratingen,58,352942.89885,5687298.49215
160635056033,Gerstengrund,63,574189.1681,5616565.07865
091835147123,Kirchdorf,83,735955.9469,5342619.99875
064340005005,Königstein im Taunus,34,461665.97835,5560286.1468
160730108108,Saalfelder Höhe,73,662578.75755,5610598.31885
094730170170,Untersiemau,73,640073.53825,5562712.85295
081195001018,Burgstetten,19,528143.30275,5419316.8665
094780139139,Lichtenfels,78,648815.83445,5555287.5262
084255005093,Öpfingen,25,559944.33015,5348919.29215
031585406033,Veltheim (Ohe),58,614665.6898,5787510.4302
064350013013,Hammersbach,35,498847.9932,5564451.3378
055580004004,Ascheberg,58,406324.5951,5736913.5505
071375008216,Mülheim-Kärlich,37,393484.0521,5582867.94385
160655002048,Niederbösa,65,639629.7069,5682756.55435
130615119009,Dreschvitz,61,777504.96405,6036477.297
091830113113,Aschau a. Inn,83,748873.04335,5343611.458
010545417100,Osterhever,54,484026.98575,6027115.82385
083275002009,Deilingen,27,484352.5087,5334965.6838
071335001032,Fürfeld,33,420419.9248,5513942.0329
073320024024,Grünstadt,32,436249.2867,5488190.89085
010535373070,Köthel,53,600076.49605,5941173.4869
053340016016,Herzogenrath,34,296075.4716,5638434.43805
032565402011,Haßbergen,56,517026.15415,5843677.36605
033555407018,Hittbergen,55,606595.0966,5912335.2096
010540138138,Tönning,54,493031.28725,6017203.3442
033595403002,Ahlerstedt,59,529082.62715,5916592.95625
091835152116,Erharting,83,764762.46625,5353505.786
120680468468,Wittstock/Dosse,68,735485.99235,5897236.9893
010615104109,Westermoor,61,541619.28175,5972994.0754
010575747031,Honigsee,57,576702.4709,6010459.9765
010625270022,Großensee,62,588202.90285,5941658.50185
055580036036,Olfen,58,387738.4357,5729318.64005
010595952149,Nordhackstedt,59,510723.9222,6065142.9279
073405001010,Erlenbach bei Dahn,40,417529.7354,5439612.31115
084375001047,Hettingen,37,519008.55185,5337823.0999
160615006017,Breitenworbis,61,600789.99835,5697203.1447
065340020020,Weimar (Lahn),34,479219.96665,5623637.6875
072315007120,Starkenburg,31,366948.46585,5535052.8083
096790134134,Gaukönigshofen,79,572350.70605,5498216.19045
160750135135,Saalburg-Ebersdorf,75,692028.3027,5596660.61455
160615009049,Hohes Kreuz,61,577149.0872,5696370.7536
071375004069,Mendig,37,376364.42725,5581987.501
